state,county,county_label,geoid
PR,Trujillo Alto,Trujillo Alto Municipio,72139
PR,Utuado,Utuado Municipio,72141
PR,Vega Alta,Vega Alta Municipio,72143
PR,Vega Baja,Vega Baja Municipio,72145
PR,Vieques,Vieques Municipio,72147
PR,Villalba,Villalba Municipio,72149
PR,Yabucoa,Yabucoa Municipio,72151
PR,Yauco,Yauco Municipio,72153
RI,Bristol,Bristol County,44001
RI,Kent,Kent County,44003
RI,Newport,Newport County,44005
RI,Providence,Providence County,44007
RI,Washington,Washington County,44009
SC,Abbeville,Abbeville County,45001
SC,Aiken,Aiken County,45003
SC,Allendale,Allendale County,45005
SC,Anderson,Anderson County,45007
SC,Bamberg,Bamberg County,45009
SC,Barnwell,Barnwell County,45011
SC,Beaufort,Beaufort County,45013
SC,Berkeley,Berkeley County,45015
SC,Calhoun,Calhoun County,45017
SC,Charleston,Charleston County,45019
SC,Cherokee,Cherokee County,45021
SC,Chester,Chester County,45023
SC,Chesterfield,Chesterfield County,45025
SC,Clarendon,Clarendon County,45027
SC,Colleton,Colleton County,45029
SC,Darlington,Darlington County,45031
SC,Dillon,Dillon County,45033
SC,Dorchester,Dorchester County,45035
SC,Edgefield,Edgefield County,45037
SC,Fairfield,Fairfield County,45039
SC,Florence,Florence County,45041
SC,Georgetown,Georgetown County,45043
SC,Greenville,Greenville County,45045
SC,Greenwood,Greenwood County,45047
SC,Hampton,Hampton County,45049
SC,Horry,Horry County,45051
SC,Jasper,Jasper County,45053
SC,Kershaw,Kershaw County,45055
SC,Lancaster,Lancaster County,45057
SC,Laurens,Laurens County,45059
SC,Lee,Lee County,45061
SC,Lexington,Lexington County,45063
SC,Marion,Marion County,45067
SC,Marlboro,Marlboro County,45069
SC,McCormick,McCormick County,45065
SC,Newberry,Newberry County,45071
SC,Oconee,Oconee County,45073
SC,Orangeburg,Orangeburg County,45075
SC,Pickens,Pickens County,45077
SC,Richland,Richland County,45079
SC,Saluda,Saluda County,45081
SC,Spartanburg,Spartanburg County,45083
SC,Sumter,Sumter County,45085
SC,Union,Union County,45087
SC,Williamsburg,Williamsburg County,45089
SC,York,York County,45091
SD,Aurora,Aurora County,46003
SD,Beadle,Beadle County,46005
SD,Bennett,Bennett County,46007
SD,Bon Homme,Bon Homme County,46009
SD,Brookings,Brookings County,46011
SD,Brown,Brown County,46013
SD,Brule,Brule County,46015
SD,Buffalo,Buffalo County,46017
SD,Butte,Butte County,46019
SD,Campbell,Campbell County,46021
SD,Charles Mix,Charles Mix County,46023
SD,Clark,Clark County,46025
SD,Clay,Clay County,46027
SD,Codington,Codington County,46029
SD,Corson,Corson County,46031
SD,Custer,Custer County,46033
SD,Davison,Davison County,46035
SD,Day,Day County,46037
SD,Deuel,Deuel County,46039
SD,Dewey,Dewey County,46041
SD,Douglas,Douglas County,46043
SD,Edmunds,Edmunds County,46045
SD,Fall River,Fall River County,46047
SD,Faulk,Faulk County,46049
SD,Grant,Grant County,46051
SD,Gregory,Gregory County,46053
SD,Haakon,Haakon County,46055
SD,Hamlin,Hamlin County,46057
SD,Hand,Hand County,46059
SD,Hanson,Hanson County,46061
SD,Harding,Harding County,46063
SD,Hughes,Hughes County,46065
SD,Hutchinson,Hutchinson County,46067
SD,Hyde,Hyde County,46069
SD,Jackson,Jackson County,46071
SD,Jerauld,Jerauld County,46073
SD,Jones,Jones County,46075
SD,Kingsbury,Kingsbury County,46077
SD,Lake,Lake County,46079
SD,Lawrence,Lawrence County,46081
SD,Lincoln,Lincoln County,46083
SD,Lyman,Lyman County,46085
SD,Marshall,Marshall County,46091
SD,McCook,McCook County,46087
SD,McPherson,McPherson County,46089
SD,Meade,Meade County,46093
SD,Mellette,Mellette County,46095
SD,Miner,Miner County,46097
SD,Minnehaha,Minnehaha County,46099
SD,Moody,Moody County,46101
SD,Oglala Lakota,Oglala Lakota County,46102
SD,Pennington,Pennington County,46103
SD,Perkins,Perkins County,46105
SD,Potter,Potter County,46107
SD,Roberts,Roberts County,46109
SD,Sanborn,Sanborn County,46111
SD,Spink,Spink County,46115
SD,Stanley,Stanley County,46117
SD,Sully,Sully County,46119
SD,Todd,Todd County,46121
SD,Tripp,Tripp County,46123
SD,Turner,Turner County,46125
SD,Union,Union County,46127
SD,Walworth,Walworth County,46129
SD,Yankton,Yankton County,46135
SD,Ziebach,Ziebach County,46137
TN,Anderson,Anderson County,47001
TN,Bedford,Bedford County,47003
TN,Benton,Benton County,47005
TN,Bledsoe,Bledsoe County,47007
TN,Blount,Blount County,47009
TN,Bradley,Bradley County,47011
TN,Campbell,Campbell County,47013
TN,Cannon,Cannon County,47015
TN,Carroll,Carroll County,47017
TN,Carter,Carter County,47019
TN,Cheatham,Cheatham County,47021
TN,Chester,Chester County,47023
TN,Claiborne,Claiborne County,47025
TN,Clay,Clay County,47027
TN,Cocke,Cocke County,47029
TN,Coffee,Coffee County,47031
TN,Crockett,Crockett County,47033
TN,Cumberland,Cumberland County,47035
TN,Davidson,Davidson County,47037
TN,DeKalb,DeKalb County,47041
TN,Decatur,Decatur County,47039
TN,Dickson,Dickson County,47043
TN,Dyer,Dyer County,47045
TN,Fayette,Fayette County,47047
TN,Fentress,Fentress County,47049
TN,Franklin,Franklin County,47051
TN,Gibson,Gibson County,47053
TN,Giles,Giles County,47055
TN,Grainger,Grainger County,47057
TN,Greene,Greene County,47059
TN,Grundy,Grundy County,47061
TN,Hamblen,Hamblen County,47063
TN,Hamilton,Hamilton County,47065
TN,Hancock,Hancock County,47067
TN,Hardeman,Hardeman County,47069
TN,Hardin,Hardin County,47071
TN,Hawkins,Hawkins County,47073
TN,Haywood,Haywood County,47075
TN,Henderson,Henderson County,47077
TN,Henry,Henry County,47079
TN,Hickman,Hickman County,47081
TN,Houston,Houston County,47083
TN,Humphreys,Humphreys County,47085
TN,Jackson,Jackson County,47087
TN,Jefferson,Jefferson County,47089
TN,Johnson,Johnson County,47091
TN,Knox,Knox County,47093
TN,Lake,Lake County,47095
TN,Lauderdale,Lauderdale County,47097
TN,Lawrence,Lawrence County,47099
TN,Lewis,Lewis County,47101
TN,Lincoln,Lincoln County,47103
TN,Loudon,Loudon County,47105
TN,Macon,Macon County,47111
TN,Madison,Madison County,47113
TN,Marion,Marion County,47115
TN,Marshall,Marshall County,47117
TN,Maury,Maury County,47119
TN,McMinn,McMinn County,47107
TN,McNairy,McNairy County,47109
TN,Meigs,Meigs County,47121
TN,Monroe,Monroe County,47123
TN,Montgomery,Montgomery County,47125
TN,Moore,Moore County,47127
TN,Morgan,Morgan County,47129
TN,Obion,Obion County,47131
TN,Overton,Overton County,47133
TN,Perry,Perry County,47135
TN,Pickett,Pickett County,47137
TN,Polk,Polk County,47139
TN,Putnam,Putnam County,47141
TN,Rhea,Rhea County,47143
TN,Roane,Roane County,47145
TN,Robertson,Robertson County,47147
TN,Rutherford,Rutherford County,47149
TN,Scott,Scott County,47151
TN,Sequatchie,Sequatchie County,47153
TN,Sevier,Sevier County,47155
TN,Shelby,Shelby County,47157
TN,Smith,Smith County,47159
TN,Stewart,Stewart County,47161
TN,Sullivan,Sullivan County,47163
TN,Sumner,Sumner County,47165
TN,Tipton,Tipton County,47167
TN,Trousdale,Trousdale County,47169
TN,Unicoi,Unicoi County,47171
TN,Union,Union County,47173
TN,Van Buren,Van Buren County,47175
TN,Warren,Warren County,47177
TN,Washington,Washington County,47179
TN,Wayne,Wayne County,47181
TN,Weakley,Weakley County,47183
TN,White,White County,47185
TN,Williamson,Williamson County,47187
TN,Wilson,Wilson County,47189
TX,Anderson,Anderson County,48001
TX,Andrews,Andrews County,48003
TX,Angelina,Angelina County,48005
TX,Aransas,Aransas County,48007
TX,Archer,Archer County,48009
TX,Armstrong,Armstrong County,48011
TX,Atascosa,Atascosa County,48013
TX,Austin,Austin County,48015
TX,Bailey,Bailey County,48017
TX,Bandera,Bandera County,48019
TX,Bastrop,Bastrop County,48021
TX,Baylor,Baylor County,48023
TX,Bee,Bee County,48025
TX,Bell,Bell County,48027
TX,Bexar,Bexar County,48029
TX,Blanco,Blanco County,48031
TX,Borden,Borden County,48033
TX,Bosque,Bosque County,48035
TX,Bowie,Bowie County,48037
TX,Brazoria,Brazoria County,48039
TX,Brazos,Brazos County,48041
TX,Brewster,Brewster County,48043
TX,Briscoe,Briscoe County,48045
TX,Brooks,Brooks County,48047
TX,Brown,Brown County,48049
TX,Burleson,Burleson County,48051
TX,Burnet,Burnet County,48053
TX,Caldwell,Caldwell County,48055
TX,Calhoun,Calhoun County,48057
TX,Callahan,Callahan County,48059
TX,Cameron,Cameron County,48061
TX,Camp,Camp County,48063
TX,Carson,Carson County,48065
TX,Cass,Cass County,48067
TX,Castro,Castro County,48069
TX,Chambers,Chambers County,48071
TX,Cherokee,Cherokee County,48073
TX,Childress,Childress County,48075
TX,Clay,Clay County,48077
TX,Cochran,Cochran County,48079
TX,Coke,Coke County,48081
TX,Coleman,Coleman County,48083
TX,Collin,Collin County,48085
TX,Collingsworth,Collingsworth County,48087
TX,Colorado,Colorado County,48089
TX,Comal,Comal County,48091
TX,Comanche,Comanche County,48093
TX,Concho,Concho County,48095
TX,Cooke,Cooke County,48097
TX,Coryell,Coryell County,48099
TX,Cottle,Cottle County,48101
TX,Crane,Crane County,48103
TX,Crockett,Crockett County,48105
TX,Crosby,Crosby County,48107
TX,Culberson,Culberson County,48109
TX,Dallam,Dallam County,48111
TX,Dallas,Dallas County,48113
TX,Dawson,Dawson County,48115
TX,DeWitt,DeWitt County,48123
TX,Deaf Smith,Deaf Smith County,48117
TX,Delta,Delta County,48119
TX,Denton,Denton County,48121
TX,Dickens,Dickens County,48125
TX,Dimmit,Dimmit County,48127
TX,Donley,Donley County,48129
TX,Duval,Duval County,48131
TX,Eastland,Eastland County,48133
TX,Ector,Ector County,48135
TX,Edwards,Edwards County,48137
TX,El Paso,El Paso County,48141
TX,Ellis,Ellis County,48139
TX,Erath,Erath County,48143
TX,Falls,Falls County,48145
TX,Fannin,Fannin County,48147
TX,Fayette,Fayette County,48149
TX,Fisher,Fisher County,48151
TX,Floyd,Floyd County,48153
TX,Foard,Foard County,48155
TX,Fort Bend,Fort Bend County,48157
TX,Franklin,Franklin County,48159
TX,Freestone,Freestone County,48161
TX,Frio,Frio County,48163
TX,Gaines,Gaines County,48165
TX,Galveston,Galveston County,48167
TX,Garza,Garza County,48169
TX,Gillespie,Gillespie County,48171
TX,Glasscock,Glasscock County,48173
TX,Goliad,Goliad County,48175
TX,Gonzales,Gonzales County,48177
TX,Gray,Gray County,48179
TX,Grayson,Grayson County,48181
TX,Gregg,Gregg County,48183
TX,Grimes,Grimes County,48185
TX,Guadalupe,Guadalupe County,48187
TX,Hale,Hale County,48189
TX,Hall,Hall County,48191
TX,Hamilton,Hamilton County,48193
TX,Hansford,Hansford County,48195
TX,Hardeman,Hardeman County,48197
TX,Hardin,Hardin County,48199
TX,Harris,Harris County,48201
TX,Harrison,Harrison County,48203
TX,Hartley,Hartley County,48205
TX,Haskell,Haskell County,48207
TX,Hays,Hays County,48209
TX,Hemphill,Hemphill County,48211
TX,Henderson,Henderson County,48213
TX,Hidalgo,Hidalgo County,48215
TX,Hill,Hill County,48217
TX,Hockley,Hockley County,48219
TX,Hood,Hood County,48221
TX,Hopkins,Hopkins County,48223
TX,Houston,Houston County,48225
TX,Howard,Howard County,48227
TX,Hudspeth,Hudspeth County,48229
TX,Hunt,Hunt County,48231
TX,Hutchinson,Hutchinson County,48233
TX,Irion,Irion County,48235
TX,Jack,Jack County,48237
TX,Jackson,Jackson County,48239
TX,Jasper,Jasper County,48241
TX,Jeff Davis,Jeff Davis County,48243
TX,Jefferson,Jefferson County,48245
TX,Jim Hogg,Jim Hogg County,48247
TX,Jim Wells,Jim Wells County,48249
TX,Johnson,Johnson County,48251
TX,Jones,Jones County,48253
TX,Karnes,Karnes County,48255
TX,Kaufman,Kaufman County,48257
TX,Kendall,Kendall County,48259
TX,Kenedy,Kenedy County,48261
TX,Kent,Kent County,48263
TX,Kerr,Kerr County,48265
TX,Kimble,Kimble County,48267
TX,King,King County,48269
TX,Kinney,Kinney County,48271
TX,Kleberg,Kleberg County,48273
TX,Knox,Knox County,48275
TX,La Salle,La Salle County,48283
TX,Lamar,Lamar County,48277
TX,Lamb,Lamb County,48279
TX,Lampasas,Lampasas County,48281
TX,Lavaca,Lavaca County,48285
TX,Lee,Lee County,48287
TX,Leon,Leon County,48289
TX,Liberty,Liberty County,48291
TX,Limestone,Limestone County,48293
TX,Lipscomb,Lipscomb County,48295
TX,Live Oak,Live Oak County,48297
TX,Llano,Llano County,48299
TX,Loving,Loving County,48301
TX,Lubbock,Lubbock County,48303
TX,Lynn,Lynn County,48305
TX,Madison,Madison County,48313
TX,Marion,Marion County,48315
TX,Martin,Martin County,48317
TX,Mason,Mason County,48319
TX,Matagorda,Matagorda County,48321
TX,Maverick,Maverick County,48323
TX,McCulloch,McCulloch County,48307
TX,McLennan,McLennan County,48309
TX,McMullen,McMullen County,48311
TX,Medina,Medina County,48325
TX,Menard,Menard County,48327
TX,Midland,Midland County,48329
TX,Milam,Milam County,48331
TX,Mills,Mills County,48333
TX,Mitchell,Mitchell County,48335
TX,Montague,Montague County,48337
TX,Montgomery,Montgomery County,48339
TX,Moore,Moore County,48341
TX,Morris,Morris County,48343
TX,Motley,Motley County,48345
TX,Nacogdoches,Nacogdoches County,48347
TX,Navarro,Navarro County,48349
TX,Newton,Newton County,48351
TX,Nolan,Nolan County,48353
TX,Nueces,Nueces County,48355
TX,Ochiltree,Ochiltree County,48357
TX,Oldham,Oldham County,48359
TX,Orange,Orange County,48361
TX,Palo Pinto,Palo Pinto County,48363
TX,Panola,Panola County,48365
TX,Parker,Parker County,48367
TX,Parmer,Parmer County,48369
TX,Pecos,Pecos County,48371
TX,Polk,Polk County,48373
TX,Potter,Potter County,48375
TX,Presidio,Presidio County,48377
TX,Rains,Rains County,48379
TX,Randall,Randall County,48381
TX,Reagan,Reagan County,48383
TX,Real,Real County,48385
TX,Red River,Red River County,48387
TX,Reeves,Reeves County,48389
TX,Refugio,Refugio County,48391
TX,Roberts,Roberts County,48393
TX,Robertson,Robertson County,48395
TX,Rockwall,Rockwall County,48397
TX,Runnels,Runnels County,48399
TX,Rusk,Rusk County,48401
TX,Sabine,Sabine County,48403
TX,San Augustine,San Augustine County,48405
TX,San Jacinto,San Jacinto County,48407
TX,San Patricio,San Patricio County,48409
TX,San Saba,San Saba County,48411
TX,Schleicher,Schleicher County,48413
TX,Scurry,Scurry County,48415
TX,Shackelford,Shackelford County,48417
TX,Shelby,Shelby County,48419
TX,Sherman,Sherman County,48421
TX,Smith,Smith County,48423
TX,Somervell,Somervell County,48425
TX,Starr,Starr County,48427
TX,Stephens,Stephens County,48429
TX,Sterling,Sterling County,48431
TX,Stonewall,Stonewall County,48433
TX,Sutton,Sutton County,48435
TX,Swisher,Swisher County,48437
TX,Tarrant,Tarrant County,48439
TX,Taylor,Taylor County,48441
TX,Terrell,Terrell County,48443
TX,Terry,Terry County,48445
TX,Throckmorton,Throckmorton County,48447
TX,Titus,Titus County,48449
TX,Tom Green,Tom Green County,48451
TX,Travis,Travis County,48453
TX,Trinity,Trinity County,48455
TX,Tyler,Tyler County,48457
TX,Upshur,Upshur County,48459
TX,Upton,Upton County,48461
TX,Uvalde,Uvalde County,48463
TX,Val Verde,Val Verde County,48465
TX,Van Zandt,Van Zandt County,48467
TX,Victoria,Victoria County,48469
TX,Walker,Walker County,48471
TX,Waller,Waller County,48473
TX,Ward,Ward County,48475
TX,Washington,Washington County,48477
TX,Webb,Webb County,48479
TX,Wharton,Wharton County,48481
TX,Wheeler,Wheeler County,48483
TX,Wichita,Wichita County,48485
TX,Wilbarger,Wilbarger County,48487
TX,Willacy,Willacy County,48489
TX,Williamson,Williamson County,48491
TX,Wilson,Wilson County,48493
TX,Winkler,Winkler County,48495
TX,Wise,Wise County,48497
TX,Wood,Wood County,48499
TX,Yoakum,Yoakum County,48501
TX,Young,Young County,48503
TX,Zapata,Zapata County,48505
TX,Zavala,Zavala County,48507
UT,Beaver,Beaver County,49001
UT,Box Elder,Box Elder County,49003
UT,Cache,Cache County,49005
UT,Carbon,Carbon County,49007
UT,Daggett,Daggett County,49009
UT,Davis,Davis County,49011
UT,Duchesne,Duchesne County,49013
UT,Emery,Emery County,49015
UT,Garfield,Garfield County,49017
UT,Grand,Grand County,49019
UT,Iron,Iron County,49021
UT,Juab,Juab County,49023
UT,Kane,Kane County,49025
UT,Millard,Millard County,49027
UT,Morgan,Morgan County,49029
UT,Piute,Piute County,49031
UT,Rich,Rich County,49033
UT,Salt Lake,Salt Lake County,49035
UT,San Juan,San Juan County,49037
UT,Sanpete,Sanpete County,49039
UT,Sevier,Sevier County,49041
UT,Summit,Summit County,49043
UT,Tooele,Tooele County,49045
UT,Uintah,Uintah County,49047
UT,Utah,Utah County,49049
UT,Wasatch,Wasatch County,49051
UT,Washington,Washington County,49053
UT,Wayne,Wayne County,49055
UT,Weber,Weber County,49057
VA,Accomack,Accomack County,51001
VA,Albemarle,Albemarle County,51003
VA,Alexandria,Alexandria city,51510
VA,Alleghany,Alleghany County,51005
VA,Amelia,Amelia County,51007
VA,Amherst,Amherst County,51009
VA,Appomattox,Appomattox County,51011
VA,Arlington,Arlington County,51013
VA,Augusta,Augusta County,51015
VA,Bath,Bath County,51017
VA,Bedford,Bedford County,51019
VA,Bland,Bland County,51021
VA,Botetourt,Botetourt County,51023
VA,Bristol,Bristol city,51520
VA,Brunswick,Brunswick County,51025
VA,Buchanan,Buchanan County,51027
VA,Buckingham,Buckingham County,51029
VA,Buena Vista,Buena Vista city,51530
VA,Campbell,Campbell County,51031
VA,Caroline,Caroline County,51033
VA,Carroll,Carroll County,51035
VA,Charles City,Charles City County,51036
VA,Charlotte,Charlotte County,51037
VA,Charlottesville,Charlottesville city,51540
VA,Chesapeake,Chesapeake city,51550
VA,Chesterfield,Chesterfield County,51041
VA,Clarke,Clarke County,51043
VA,Colonial Heights,Colonial Heights city,51570
VA,Covington,Covington city,51580
VA,Craig,Craig County,51045
VA,Culpeper,Culpeper County,51047
VA,Cumberland,Cumberland County,51049
VA,Danville,Danville city,51590
VA,Dickenson,Dickenson County,51051
VA,Dinwiddie,Dinwiddie County,51053
VA,Emporia,Emporia city,51595
VA,Essex,Essex County,51057
VA,Fairfax,Fairfax County,51059
VA,Fairfax,Fairfax city,51600
VA,Falls Church,Falls Church city,51610
VA,Fauquier,Fauquier County,51061
VA,Floyd,Floyd County,51063
VA,Fluvanna,Fluvanna County,51065
VA,Franklin,Franklin County,51067
VA,Franklin,Franklin city,51620
VA,Frederick,Frederick County,51069
VA,Fredericksburg,Fredericksburg city,51630
VA,Galax,Galax city,51640
VA,Giles,Giles County,51071
VA,Gloucester,Gloucester County,51073
VA,Goochland,Goochland County,51075
VA,Grayson,Grayson County,51077
VA,Greene,Greene County,51079
VA,Greensville,Greensville County,51081
VA,Halifax,Halifax County,51083
VA,Hampton,Hampton city,51650
VA,Hanover,Hanover County,51085
VA,Harrisonburg,Harrisonburg city,51660
VA,Henrico,Henrico County,51087
VA,Henry,Henry County,51089
VA,Highland,Highland County,51091
VA,Hopewell,Hopewell city,51670
VA,Isle of Wight,Isle of Wight County,51093
VA,James City,James City County,51095
VA,King George,King George County,51099
VA,King William,King William County,51101
VA,King and Queen,King and Queen County,51097
VA,Lancaster,Lancaster County,51103
VA,Lee,Lee County,51105
VA,Lexington,Lexington city,51678
VA,Loudoun,Loudoun County,51107
VA,Louisa,Louisa County,51109
VA,Lunenburg,Lunenburg County,51111
VA,Lynchburg,Lynchburg city,51680
VA,Madison,Madison County,51113
VA,Manassas,Manassas city,51683
VA,Manassas Park,Manassas Park city,51685
VA,Martinsville,Martinsville city,51690
VA,Mathews,Mathews County,51115
VA,Mecklenburg,Mecklenburg County,51117
VA,Middlesex,Middlesex County,51119
VA,Montgomery,Montgomery County,51121
VA,Nelson,Nelson County,51125
VA,New Kent,New Kent County,51127
VA,Newport News,Newport News city,51700
VA,Norfolk,Norfolk city,51710
VA,Northampton,Northampton County,51131
VA,Northumberland,Northumberland County,51133
VA,Norton,Norton city,51720
VA,Nottoway,Nottoway County,51135
VA,Orange,Orange County,51137
VA,Page,Page County,51139
VA,Patrick,Patrick County,51141
VA,Petersburg,Petersburg city,51730
VA,Pittsylvania,Pittsylvania County,51143
VA,Poquoson,Poquoson city,51735
VA,Portsmouth,Portsmouth city,51740
VA,Powhatan,Powhatan County,51145
VA,Prince Edward,Prince Edward County,51147
VA,Prince George,Prince George County,51149
VA,Prince William,Prince William County,51153
VA,Pulaski,Pulaski County,51155
VA,Radford,Radford city,51750
VA,Rappahannock,Rappahannock County,51157
VA,Richmond,Richmond County,51159
VA,Richmond,Richmond city,51760
VA,Roanoke,Roanoke County,51161
VA,Roanoke,Roanoke city,51770
VA,Rockbridge,Rockbridge County,51163
VA,Rockingham,Rockingham County,51165
VA,Russell,Russell County,51167
VA,Salem,Salem city,51775
VA,Scott,Scott County,51169
VA,Shenandoah,Shenandoah County,51171
VA,Smyth,Smyth County,51173
VA,Southampton,Southampton County,51175
VA,Spotsylvania,Spotsylvania County,51177
VA,Stafford,Stafford County,51179
VA,Staunton,Staunton city,51790
VA,Suffolk,Suffolk city,51800
VA,Surry,Surry County,51181
VA,Sussex,Sussex County,51183
VA,Tazewell,Tazewell County,51185
VA,Virginia Beach,Virginia Beach city,51810
VA,Warren,Warren County,51187
VA,Washington,Washington County,51191
VA,Waynesboro,Waynesboro city,51820
VA,Westmoreland,Westmoreland County,51193
VA,Williamsburg,Williamsburg city,51830
VA,Winchester,Winchester city,51840
VA,Wise,Wise County,51195
VA,Wythe,Wythe County,51197
VA,York,York County,51199
VI,St. Croix,St. Croix Island,78010
VI,St. John,St. John Island,78020
VI,St. Thomas,St. Thomas Island,78030
VT,Addison,Addison County,50001
VT,Bennington,Bennington County,50003
VT,Caledonia,Caledonia County,50005
VT,Chittenden,Chittenden County,50007
VT,Essex,Essex County,50009
VT,Franklin,Franklin County,50011
VT,Grand Isle,Grand Isle County,50013
VT,Lamoille,Lamoille County,50015
VT,Orange,Orange County,50017
VT,Orleans,Orleans County,50019
VT,Rutland,Rutland County,50021
VT,Washington,Washington County,50023
VT,Windham,Windham County,50025
VT,Windsor,Windsor County,50027
WA,Adams,Adams County,53001
WA,Asotin,Asotin County,53003
WA,Benton,Benton County,53005
WA,Chelan,Chelan County,53007
WA,Clallam,Clallam County,53009
WA,Clark,Clark County,53011
WA,Columbia,Columbia County,53013
WA,Cowlitz,Cowlitz County,53015
WA,Douglas,Douglas County,53017
WA,Ferry,Ferry County,53019
WA,Franklin,Franklin County,53021
WA,Garfield,Garfield County,53023
WA,Grant,Grant County,53025
WA,Grays Harbor,Grays Harbor County,53027
WA,Island,Island County,53029
WA,Jefferson,Jefferson County,53031
WA,King,King County,53033
WA,Kitsap,Kitsap County,53035
WA,Kittitas,Kittitas County,53037
WA,Klickitat,Klickitat County,53039
WA,Lewis,Lewis County,53041
WA,Lincoln,Lincoln County,53043
WA,Mason,Mason County,53045
WA,Okanogan,Okanogan County,53047
WA,Pacific,Pacific County,53049
WA,Pend Oreille,Pend Oreille County,53051
WA,Pierce,Pierce County,53053
WA,San Juan,San Juan County,53055
WA,Skagit,Skagit County,53057
WA,Skamania,Skamania County,53059
WA,Snohomish,Snohomish County,53061
WA,Spokane,Spokane County,53063
WA,Stevens,Stevens County,53065
WA,Thurston,Thurston County,53067
WA,Wahkiakum,Wahkiakum County,53069
WA,Walla Walla,Walla Walla County,53071
WA,Whatcom,Whatcom County,53073
WA,Whitman,Whitman County,53075
WA,Yakima,Yakima County,53077
WI,Adams,Adams County,55001
WI,Ashland,Ashland County,55003
WI,Barron,Barron County,55005
WI,Bayfield,Bayfield County,55007
WI,Brown,Brown County,55009
WI,Buffalo,Buffalo County,55011
WI,Burnett,Burnett County,55013
WI,Calumet,Calumet County,55015
WI,Chippewa,Chippewa County,55017
WI,Clark,Clark County,55019
WI,Columbia,Columbia County,55021
WI,Crawford,Crawford County,55023
WI,Dane,Dane County,55025
WI,Dodge,Dodge County,55027
WI,Door,Door County,55029
WI,Douglas,Douglas County,55031
WI,Dunn,Dunn County,55033
WI,Eau Claire,Eau Claire County,55035
WI,Florence,Florence County,55037
WI,Fond du Lac,Fond du Lac County,55039
WI,Forest,Forest County,55041
WI,Grant,Grant County,55043
WI,Green,Green County,55045
WI,Green Lake,Green Lake County,55047
WI,Iowa,Iowa County,55049
WI,Iron,Iron County,55051
WI,Jackson,Jackson County,55053
WI,Jefferson,Jefferson County,55055
WI,Juneau,Juneau County,55057
WI,Kenosha,Kenosha County,55059
WI,Kewaunee,Kewaunee County,55061
WI,La Crosse,La Crosse County,55063
WI,Lafayette,Lafayette County,55065
WI,Langlade,Langlade County,55067
WI,Lincoln,Lincoln County,55069
WI,Manitowoc,Manitowoc County,55071
WI,Marathon,Marathon County,55073
WI,Marinette,Marinette County,55075
WI,Marquette,Marquette County,55077
WI,Menominee,Menominee County,55078
WI,Milwaukee,Milwaukee County,55079
WI,Monroe,Monroe County,55081
WI,Oconto,Oconto County,55083
WI,Oneida,Oneida County,55085
WI,Outagamie,Outagamie County,55087
WI,Ozaukee,Ozaukee County,55089
WI,Pepin,Pepin County,55091
WI,Pierce,Pierce County,55093
WI,Polk,Polk County,55095
WI,Portage,Portage County,55097
WI,Price,Price County,55099
WI,Racine,Racine County,55101
WI,Richland,Richland County,55103
WI,Rock,Rock County,55105
WI,Rusk,Rusk County,55107
WI,Sauk,Sauk County,55111
WI,Sawyer,Sawyer County,55113
WI,Shawano,Shawano County,55115
WI,Sheboygan,Sheboygan County,55117
WI,St. Croix,St. Croix County,55109
WI,Taylor,Taylor County,55119
WI,Trempealeau,Trempealeau County,55121
WI,Vernon,Vernon County,55123
WI,Vilas,Vilas County,55125
WI,Walworth,Walworth County,55127
WI,Washburn,Washburn County,55129
WI,Washington,Washington County,55131
WI,Waukesha,Waukesha County,55133
WI,Waupaca,Waupaca County,55135
WI,Waushara,Waushara County,55137
WI,Winnebago,Winnebago County,55139
WI,Wood,Wood County,55141
WV,Barbour,Barbour County,54001
WV,Berkeley,Berkeley County,54003
WV,Boone,Boone County,54005
WV,Braxton,Braxton County,54007
WV,Brooke,Brooke County,54009
WV,Cabell,Cabell County,54011
WV,Calhoun,Calhoun County,54013
WV,Clay,Clay County,54015
WV,Doddridge,Doddridge County,54017
WV,Fayette,Fayette County,54019
WV,Gilmer,Gilmer County,54021
WV,Grant,Grant County,54023
WV,Greenbrier,Greenbrier County,54025
WV,Hampshire,Hampshire County,54027
WV,Hancock,Hancock County,54029
WV,Hardy,Hardy County,54031
WV,Harrison,Harrison County,54033
WV,Jackson,Jackson County,54035
WV,Jefferson,Jefferson County,54037
WV,Kanawha,Kanawha County,54039
WV,Lewis,Lewis County,54041
WV,Lincoln,Lincoln County,54043
WV,Logan,Logan County,54045
WV,Marion,Marion County,54049
WV,Marshall,Marshall County,54051
WV,Mason,Mason County,54053
WV,McDowell,McDowell County,54047
WV,Mercer,Mercer County,54055
WV,Mineral,Mineral County,54057
WV,Mingo,Mingo County,54059
WV,Monongalia,Monongalia County,54061
WV,Monroe,Monroe County,54063
WV,Morgan,Morgan County,54065
WV,Nicholas,Nicholas County,54067
WV,Ohio,Ohio County,54069
WV,Pendleton,Pendleton County,54071
WV,Pleasants,Pleasants County,54073
WV,Pocahontas,Pocahontas County,54075
WV,Preston,Preston County,54077
WV,Putnam,Putnam County,54079
WV,Raleigh,Raleigh County,54081
WV,Randolph,Randolph County,54083
WV,Ritchie,Ritchie County,54085
WV,Roane,Roane County,54087
WV,Summers,Summers County,54089
WV,Taylor,Taylor County,54091
